,a,b
1184,"[1231.1114605378089, 1600.7458363604637, 663.6778542869082, 2981.418612033072]","[-4.087364072184483, -5.303373592636598, -2.197409739354635, -9.881213653818543]"
1185,"[2451.078107971163, 2042.895300195816, 951.4757691563873, 2793.2799366535837]","[-8.13258131326582, -6.765694954987436, -3.147708408489901, -9.248016165428742]"
1186,"[2644.5669375362263, 1867.2803563892885, 5045.552347670358, 2888.1131077256427]","[-8.769450185746168, -6.178876993220781, -16.7079024300189, -9.557668036612256]"
1187,"[3444.223081608943, 2570.205778611619, 5604.216672257036, 1300.7884400243206]","[-11.41270205121435, -8.504801054933568, -18.558723249814545, -4.3021128962400725]"
1188,"[2794.6858020922436, 3347.509408828108, 7548.674653304977, 2566.164678861898]","[-9.25870860866467, -11.0805896092329, -24.988971129770498, -8.489900450240683]"
1189,"[907.8698394188666, 1253.561882141772, 3899.2404618130067, 4503.015165427819]","[-3.0120766246168547, -4.154474937231604, -12.914695800602901, -14.89630253177798]"
1190,"[205.89869065410934, 4189.65397023351, 2409.2552678571656, 620.3032972288262]","[-0.6857098103316913, -13.87127679816927, -7.970638357475309, -2.0489986100208606]"
1191,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1192,"[-1590.7568982710907, 13.11759597216492, -1846.3604245926283, -882.3989255612829]","[5.251085814837617, -0.04803183809865673, 6.094255692236962, 2.9103058168246267]"
1193,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1194,"[1034.3659029238315, 456.5220637794616, -827.9177372369475, -722.7923403566663]","[-3.421316670707832, -1.5111465102505572, 2.738666221782265, 2.3962518444632996]"
1195,"[1161.5090145115557, 1844.706947712412, -43.07270355757061, -650.4283441415066]","[-3.841938295272087, -6.098617511651643, 0.1431049030758559, 2.161071824386633]"
1196,"[2776.635127043174, 1651.8764940464262, 857.4125859800936, -596.8241826202318]","[-9.181645343536363, -5.460462545699045, -2.835666498595025, 1.9810548755289972]"
1197,"[2496.9385050443493, 2214.4104157902525, 424.74132570899553, -887.6966144841731]","[-8.256419760178069, -7.32087389633791, -1.4051063918451285, 2.939421127809512]"
1198,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1199,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1200,"[1096.2045569849472, 1167.5127741195267, 392.40325158168673, 1463.195926169]","[-3.626707362279199, -3.86188343780748, -1.2997190338331983, -4.844972511423572]"
1201,"[-50.81310712528529, 1662.1925118159147, 935.0324015292799, 2493.720828856999]","[0.17445509957089278, -5.491710454734836, -3.0915065514649935, -8.252119549102737]"
1202,"[1840.5286403625175, 1939.6036675774785, 196.75844036765002, 3991.148772676778]","[-6.083017094749662, -6.411394095541127, -0.6518515369607052, -13.215663220886595]"
1203,"[2466.6714669949124, 2008.1715425710681, 592.9664430226105, 1970.4724456772549]","[-8.155928298959898, -6.637943601291329, -1.9622606092569763, -6.521046743938749]"
1204,"[1942.2698659868565, 1940.8843901815387, 386.78468816498844, 913.7402291063113]","[-6.4235551717742485, -6.414090526381552, -1.2834378648701372, -3.023621143755836]"
1205,"[2096.882296260235, 1501.601112073152, -372.70885337905946, 117.46025543194193]","[-6.933504400167117, -4.960362094395537, 1.2237171155186628, -0.38842477835969436]"
1206,"[2524.5484900826286, 1684.5119595279095, -967.5819222126376, 1164.3374140967649]","[-8.342127981294508, -5.5647642745847605, 3.1856544501593356, -3.849379589753087]"
1207,"[2910.1818071708108, 1863.8273225041562, -915.2334907909623, 90.15695495624907]","[-9.61557473577621, -6.155275850721149, 3.013971400503264, -0.2972746535082575]"
1208,"[1809.3354081410498, 1916.3173323781982, 341.5475812742619, 2073.588031040285]","[-5.973556770952073, -6.32846414860718, -1.1354730504922337, -6.853184970430639]"
1209,"[1793.1127778576424, 1733.1022767957365, 321.70885402969145, 106.21756390907812]","[-5.916447141259582, -5.719600608104585, -1.0685007463738192, -0.3529020883705318]"
1210,"[1705.3799014249907, 1607.385644359871, 1318.0731465536412, 652.0414334297967]","[-5.62446488627133, -5.303045326777315, -4.355482374705465, -2.1576561916565207]"
1211,"[2821.2664421671093, 2011.302348567902, 767.4413226450916, 1287.1738836766729]","[-9.317041204758416, -6.638237645333997, -2.5386163981911607, -4.2593068445332944]"
1212,"[2956.1549822651477, 1329.716916618601, 63.19549538855598, 1210.8408897215904]","[-9.760047701491471, -4.3866144494637425, -0.2132841018768137, -4.008217286649327]"
1213,"[1707.8795357384834, 2462.361555038946, -899.6798292255535, 220.87826706255373]","[-5.63597530115499, -8.12647468176297, 2.962931618770046, -0.7367059594578658]"
1214,"[2046.4338781086838, 2017.6578363019426, 40.46651292032015, -2167.515612829295]","[-6.750590642073899, -6.6585687207333955, -0.13784470962485507, 7.152334069245645]"
1215,"[1920.9246524921175, 1429.9292449615348, -2389.3819045136534, -2035.828336562442]","[-6.334242362771878, -4.7188256096479, 7.8804800800152055, 6.720290604543459]"
1216,"[1674.4001448898869, 929.7680005506621, -1675.2085661496146, -2210.1726516471977]","[-5.518500503192215, -3.0676640424333455, 5.5248439015098, 7.294626782934022]"
1217,"[1236.7471981846575, 1100.7194383150054, -2375.0105628468245, -1646.9950299752966]","[-4.071142812152883, -3.6297467027202086, 7.833138634532354, 5.435609725692135]"
1218,"[613.0308731981137, -417.7806248677987, -2609.927435279709, -1915.3777097957732]","[-2.0160024090935567, 1.3791248627703279, 8.606002208856529, 6.324757917077268]"
1219,"[-5.464223249289836, -271.0827104522526, -1606.1469963130103, -1177.9461902038943]","[0.023243066782425412, 0.8947912669847629, 5.296601657268561, 3.889686810104554]"
1220,"[-225.78348422673594, -88.46581689999303, -1373.9040592606873, -2428.8017253423077]","[0.7488614548755541, 0.2930094214050852, 4.529575928980634, 8.025883134442928]"
1221,"[-917.8159452594105, -470.19851425907405, -1131.1987334197413, -1398.3544479471802]","[3.0287974833900075, 1.5522142849819298, 3.730873127625565, 4.622967730507198]"
1222,"[-1714.334209097394, -435.1712888074256, -1236.62010955803, -1946.9882276391843]","[5.656424863000836, 1.4369411938899335, 4.080734818551344, 6.435357712194893]"
1223,"[-1279.1770269995493, -1516.7709188682693, -964.9228237163412, -2051.3598579578215]","[4.223077589615995, 5.004821280230958, 3.184756575824733, 6.782263016020052]"
1224,"[-2149.183599848954, -523.1107145610301, -749.2667208003011, -1958.9716686638205]","[7.095073341707513, 1.7281555061583644, 2.473280011643893, 6.4794334365055954]"
1225,"[-1331.8844722857639, 90.04579671935046, -1202.3060327629478, -592.1405652824569]","[4.399303150993296, -0.2946631592346179, 3.970685345404716, 1.9614664733456015]"
1226,"[-80.093339485664, 70.29902106539133, -1466.8637403848015, -2433.7537798128005]","[0.2692154957839287, -0.2296185941582661, 4.845383834284024, 8.050148314490796]"
1227,"[-1253.9699806793983, -864.2721184337466, -1839.2599565127166, -1397.3693949152735]","[4.144415238374523, 2.855830465087914, 6.078142754845668, 4.62713243848527]"
1228,"[-791.9875853516193, -1808.7214312836345, -1535.846607228211, -1733.6265305349445]","[2.620046612207424, 5.977482837493645, 5.078854061249882, 5.7425690655665615]"
1229,"[1353.1079802828037, -495.95279292863046, -1125.6759337786243, -420.68389279848947]","[-4.4711977797159275, 1.641621299410135, 3.7277741559204727, 1.3970804184856378]"
1230,"[-576.2069101379433, -1838.815676603515, -1346.682813996485, 448.96435896139207]","[1.9086759878193866, 6.08097868989253, 4.460167720580816, -1.4828140878417537]"
1231,"[-1837.4910561663146, -942.1999968035561, -1172.2470814611313, 236.68569405331607]","[6.082724043134554, 3.11887807572243, 3.8829239038477708, -0.7799928019138427]"
1232,"[1101.1604852104501, -433.05140112107955, -965.4990279193521, 223.45654155706632]","[-3.64114835011339, 1.4344236752011528, 3.1994010096182435, -0.7365368142398251]"
1233,"[184.40207872690823, -557.0311136319104, -478.2620791991491, -36.72720214963649]","[-0.607358740687996, 1.8456584181196471, 1.5900068601780264, 0.12528075740295305]"
1234,"[543.3419933673233, 1448.8951822139434, -35.83189582182962, -490.2127634605344]","[-1.7951848917442903, -4.797355213243168, 0.12495038888707255, 1.6274067333608915]"
1235,"[-1083.5889453400323, -264.47884726798947, -31.74975176554447, -461.79566917804647]","[3.591141277844364, 0.8774760731534175, 0.11210861003366354, 1.5329933207023656]"
1236,"[-624.9591861189826, -816.6084925582851, -638.5884230825037, -845.6822837307024]","[2.0735854069729776, 2.7051387651543606, 2.1218999938994476, 2.807784835730936]"
1237,"[697.6148446105583, -478.6153498430139, 55.77944719948265, -974.0458493975692]","[-2.315138102059356, 1.5865023922436563, -0.1791916388684221, 3.2363844865962315]"
1238,"[94.5894753438379, -680.2748523040653, 285.24364685856705, -758.9326576899355]","[-0.31484137590398037, 2.258455232434699, -0.9409925669120982, 2.5213656909383073]"
1239,"[-1338.5869363431925, 2017.980626268214, 1145.272459608479, -1120.823341385794]","[4.440918815781886, -6.690500081907437, -3.7976925935909, 3.7244661461899353]"
1240,"[1029.7096113976354, 614.3137627299772, 675.2210710355769, 248.48016987162464]","[-3.4258221062672556, -2.036266134017381, -2.2443150417876443, -0.8280758596568915]"
1241,"[605.5669676290903, 632.465138605706, 794.2519771754171, -964.086602174811]","[-2.0124845759945873, -2.098949740397191, -2.637585110981152, 3.2064155971773083]"
1242,"[109.72971837120231, 1461.1601736700388, -496.41324745504596, 1036.448967580688]","[-0.36587010134182407, -4.855265440060537, 1.6540485343801852, -3.4490206819119247]"
1243,"[-384.6072535639271, 1266.7916983412451, 182.37973519627326, -3.9354409024381285]","[1.2782128851195405, -4.211818087947822, -0.6014165283976773, 0.012562680308966817]"
1244,"[567.1460388677283, -179.12394580119377, 800.1528750947436, -604.4608348885241]","[-1.8901729045453075, 0.5980876570655033, -2.656606508302421, 2.010061327701677]"
1245,"[328.0376710618041, -504.8362776012039, 1875.0952797691527, -1054.7347692682488]","[-1.0946124807236892, 1.681613732244158, -6.229277777267466, 3.5081856809037695]"
1246,"[1154.3138668018214, -594.3194412565184, 999.0539726859882, -1.2003092370267319]","[-3.83976846669241, 1.979066418298403, -3.317366460315964, 0.0029720838073943857]"
1247,"[-54.822207006348535, -31.806450006422377, -32.81559552551616, -619.9792488274137]","[0.18109181681901038, 0.10768738649323463, 0.11225086912686108, 2.064205343630381]"
1248,"[49.13728092701132, 364.25284950531045, 336.0293193414731, -897.3239841930742]","[-0.16536740942733, -1.2112647607775524, -1.1153528382740898, 2.9867558003393295]"
1249,"[458.6106972605959, -43.98018941713652, 1528.7447834233365, -85.95891378480908]","[-1.5276936798085496, 0.1492976951177333, -5.085959546561268, 0.28723106540362414]"
1250,"[-267.1833113403735, -201.93904237285952, 1226.0769266738573, 1856.0194774306563]","[0.8870411029967697, 0.6752224474753679, -4.077961921776821, -6.173950144087007]"
1251,"[-183.87393448845393, 111.89386011014386, -79.78201118896608, 784.2736956857157]","[0.6098160851829966, -0.367921741129855, 0.26829142309157084, -2.60911596869364]"
1252,"[-349.7244840469652, 543.9379128700118, -899.1105733192074, 1870.4803338622862]","[1.1645825184556557, -1.807378566520672, 2.9938973374776, -6.223980245842954]"
1253,"[-317.0071790891585, 149.52170173783068, -280.49600408288296, 154.4014291930359]","[1.0550274732867542, -0.49329830340536623, 0.9347993621712636, -0.5120456174305771]"
1254,"[387.2802892961334, -121.69979038532294, 2277.1948841022413, 1292.9096132221553]","[-1.2922755440721168, 0.4114918327021462, -7.584502894965946, -4.308683912736197]"
1255,"[969.9452994550267, 272.64616152673796, 224.78241347962035, -25.210907522468744]","[-3.2300300502158428, -0.90202299017152, -0.7470813469949362, 0.08446169033493449]"
1256,"[-993.8674072572203, -986.1964749536802, -856.9638880443331, -1048.4631405554874]","[3.3114826313608603, 3.2904462880781575, 2.8562099798167764, 3.493128196234921]"
1257,"[-754.5430986438446, -375.05747968081846, 905.2866725675848, -771.9215014422173]","[2.513482963097217, 1.2532937577335903, -3.015279792189997, 2.570496072847349]"
1258,"[-385.05543492478546, -504.6573807321742, 249.25366517403071, 530.1464886509743]","[1.2827263167000826, 1.6829663158015, -0.8340309576180716, -1.7675204188925904]"
1259,"[-340.53581460446975, -25.27539432608175, 1262.5043112379938, 480.4171191815528]","[1.1354432050945542, 0.08498948391996346, -4.209302575168161, -1.6009243915143383]"
1260,"[95.38223544045564, 948.9746774290091, 758.3361444753365, 819.045293742623]","[-0.3140764955914571, -3.1576518911859517, -2.526262592247402, -2.7249415869421334]"
1261,"[416.6829796580731, 921.5488612754771, 3454.9734697578906, 542.0078859290657]","[-1.3848935342120634, -3.068849095839614, -11.507020294195529, -1.8011081301162126]"
1262,"[1253.4439300970507, 1757.7268036508115, 4019.9524132261954, 823.0394336464873]","[-4.169974734650483, -5.853353374085723, -13.38817538046417, -2.7344917864934413]"
1263,"[1103.4487559278814, 1146.8713106396415, 3820.9623674841787, 653.6930886477994]","[-3.674442325369694, -3.823290054354613, -12.728005171632534, -2.171168158905057]"
1264,"[783.149028746793, -11.925213639810792, 2414.553897651764, -126.64729454381975]","[-2.6057102672998695, 0.03810821736323974, -8.035023722053863, 0.4211915771280865]"
1265,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1266,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1267,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1268,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1269,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1270,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1271,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1272,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1273,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1274,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1275,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1276,"[-481.2858485500608, 142.52886466173473, -1318.2160870041391, -1255.001932705795]","[1.5949246190252782, -0.4714518931930272, 4.3833582946251415, 4.17592728643829]"
1277,"[-39.96268797241647, -1032.5438149729207, -481.93930649143806, -1264.0615871479188]","[0.13243802074699013, 3.425680452641086, 1.6015636067612613, 4.206673528824697]"
1278,"[-262.4451910333409, -125.3407700345823, -30.429266655112084, -1930.6186795097576]","[0.8711649395760206, 0.41743716500954076, 0.10189447557709241, 6.4238273708869675]"
1279,"[-213.18447802562184, -57.68388331710954, -447.7065630292391, -1011.0057675019776]","[0.7076215978817647, 0.19329586666944637, 1.4889683374196225, 3.363544370512598]"
1280,"[-581.0028169266106, -23.74671015704739, 280.70479555225916, 394.12929739195835]","[1.928902344606803, 0.08078511885545583, -0.9312075391327453, -1.3120689655172553]"
1281,"[-209.5653087189886, 142.49632899289955, 945.3258429671631, 119.71817501529048]","[0.6960892422296074, -0.47085791787370657, -3.140651513288862, -0.3989167081755728]"
1282,"[262.1474388231973, -974.0418763950387, 292.8633598110293, -557.4017951616039]","[-0.8700394066217928, 3.2335892879477717, -0.9717535783363463, 1.8553796575796702]"
1283,"[-92.4564888542324, -1062.2710317063988, -359.20142926934807, -354.55541094565103]","[0.30735602551190055, 3.5274622723092435, 1.1958943550740881, 1.1805318648668433]"
1284,"[41.03951711956165, -1329.0629732158166, -97.33879475650424, 139.1503743950972]","[-0.13498401937220916, 4.411503714491439, 0.32622428009058047, -0.46256841935779797]"
1285,"[231.92459223537207, -1684.0709544923066, 70.25172170312428, -283.9681296158673]","[-0.7684064282837999, 5.590129675857333, -0.23006218272160306, 0.9458667921922179]"
1286,"[189.85356631254012, 2515.5235167859087, 655.0164166575609, -799.8869197212676]","[-0.628585926591896, -8.344190719480965, -2.172774174407834, 2.6630642465328553]"
1287,"[-249.92566889929134, 1406.8647455327932, 1842.12764971726, -848.3814038639892]","[0.8327389141494351, -4.666201733842644, -6.114557768439037, 2.82448619690518]"
1288,"[-125.98022070617448, 823.606836141224, 1717.4752241519407, -430.1736888608235]","[0.4219904428967574, -2.7325999345686522, -5.700629456269895, 1.4311084926928344]"
1289,"[-223.80604207926396, 284.1914624233328, 444.65614911401735, 13.679758548903246]","[0.7473253168126598, -0.9425406743219686, -1.4740386732008781, -0.04639586295853643]"
1290,"[-21.064605028394613, 32.27459141960866, -1141.4224870605237, -262.9055641257747]","[0.07186821142521803, -0.1066452352026982, 3.7913487168073243, 0.8719886006347508]"
1291,"[-344.9871683758204, -183.5784125526488, -412.9704271932819, -588.4492094735751]","[1.1526024146372564, 0.6104359035584146, 1.3738839521799815, 1.952514225134924]"
1292,"[435.3918149145063, -574.5648483558177, 1248.151319938399, -93.71166426901877]","[-1.4498286708374593, 1.9110233101183782, -4.1444150353677776, 0.31003739032794897]"
1293,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1294,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1295,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1296,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1297,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1298,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
