,a,b
1209,"[508.30594816513934, -651.5959176665559, 490.522804790305]","[-1.6760822785023113, 2.167162523699197, -1.616618198631357]"
1210,"[1303.1498764679009, -34.57057988005854, 996.445360042972]","[-4.3046777309022, 0.1201857260953982, -3.2907495357127323]"
1211,"[669.4540092879336, -1014.5552189101677, 1193.066278585275]","[-2.20944820490517, 3.3661410802646485, -3.937381528549675]"
1212,"[52.41842796975095, -2320.015425762495, -991.3035700812051]","[-0.16912071861139608, 7.677817945512519, 3.292486199962628]"
1213,"[-503.62961538671095, -730.4443292163738, -1821.2270313618014]","[1.6670554331538443, 2.423213038827188, 6.034548701254904]"
1214,"[-1011.4892886300559, -2774.8699209960278, -213.40613493573542]","[3.3428262232698676, 9.181986706786091, 0.7178178138461815]"
1215,"[-1881.4116417537916, 179.94945513693358, 91.00197321456308]","[6.219543360962001, -0.584252363724769, -0.28728029906424474]"
1216,"[-1102.8423551913227, -3.760860253665341, -895.2822895212907]","[3.647667417752361, 0.02200531345985525, 2.9728428986527007]"
1217,"[-574.8918542147079, -149.5425842472296, -1076.9344648148995]","[1.903122498744654, 0.5032007119551629, 3.5744428636045034]"
1218,"[-703.6974056557631, -200.16622679904052, -335.91201911861134]","[2.3288131853716543, 0.6678770294920788, 1.1242142155579993]"
1219,"[-1546.9564100082866, -109.74513711553863, 123.288134793685]","[5.118678444377221, 0.3676016425634392, -0.3945129962093911]"
1220,"[-1174.5862411471346, -405.25310826426005, 177.46215939231075]","[3.8893475456581728, 1.345343891754862, -0.5749612409250445]"
1221,"[-1852.973225671728, -1075.2956419646525, -55.09010184869724]","[6.137180663802101, 3.5609178803652415, 0.19249940255752898]"
1222,"[484.89729707318907, -859.3607249841218, -0.4279259671972062]","[-1.599600837631562, 2.846299785332742, 0.009588829805150655]"
1223,"[-574.9358901954945, -320.56865476880154, -311.9229105440542]","[1.9095619300631612, 1.0644892649492392, 1.0379630373990418]"
1224,"[-1657.6169047739918, -974.4972279406569, -125.48292400656474]","[5.494572850871643, 3.229229824228919, 0.4203136828785503]"
1225,"[-1858.3339445842519, -1934.312472315486, -60.56842514977097]","[6.16259743373883, 6.403200490367939, 0.20559678745338766]"
1226,"[-2306.316781302727, -1369.5343528789094, -176.04396345064654]","[7.648056265465184, 4.538420328974557, 0.5886981772975143]"
1227,"[-702.9124682129486, -1096.74809732641, 1235.7172363903483]","[2.336099844645347, 3.637715147151412, -4.0878301340961745]"
1228,"[-461.10862391692035, -824.1555325845228, -55.30109146486309]","[1.5355306323773894, 2.735747379122186, 0.1895912630311649]"
1229,"[-239.94329252525407, -659.5092563888959, -1447.2104654267625]","[0.8030869473134409, 2.191312613653879, 4.807247591196474]"
1230,"[-183.0870634786389, -308.1874049872573, -773.3814627161129]","[0.6151791722128542, 1.0290403506375205, 2.570472168417653]"
1231,"[-524.8934567236612, 503.4609784915144, -1656.9135455220194]","[1.748333447518232, -1.6645331482202859, 5.501418947349739]"
1232,"[430.1081324357685, 1235.717050840445, 402.44775034517494]","[-1.4195962520345553, -4.0926035206473905, -1.328693518153299]"
1233,"[1503.4968023250349, 634.0092751605415, -683.372193290864]","[-4.982447696662574, -2.0967826701862964, 2.2713496565162536]"
1234,"[1645.6375187437784, 194.65279192696505, -1608.7463796396185]","[-5.462304097429179, -0.6404761853343696, 5.339902771759174]"
1235,"[-262.2600619797608, -375.4517134743949, -870.819270327286]","[0.8761972558267149, 1.2548512604604958, 2.8930690683918963]"
1236,"[-1192.3815677710422, -83.45234858465555, 198.21235687542304]","[3.9694432815478016, 0.2826487594489618, -0.6564071534507445]"
1237,"[233.1065692340468, 376.6765336583734, -922.6026836642434]","[-0.7704299774445973, -1.2469938471297526, 3.0678712902149394]"
1238,"[119.1111058156735, 747.9990617401608, -946.2664278584892]","[-0.39114082672014516, -2.4798489342380505, 3.145680039623037]"
1239,"[-1997.543613595009, 690.1088091553589, -311.64834087090077]","[6.645293348828497, -2.290499011867086, 1.0389235614495225]"
1240,"[-392.3830475182902, 722.052485151154, -1323.6071880088243]","[1.3098519053645932, -2.3985307427446743, 4.398931346813173]"
1241,"[-1802.2784033151665, 805.5569662457822, -1600.1372536344215]","[6.000146607308401, -2.6809429187518234, 5.321088930239158]"
1242,"[-1446.6220430905412, -77.2600799571031, -1180.444215000913]","[4.819937655226636, 0.26010010420813445, 3.928575062299184]"
1243,"[-724.6580932650944, -307.5126838002867, -983.5685224230712]","[2.417078124564142, 1.0261782027414772, 3.271216234787307]"
1244,"[630.602636333627, 517.2950035660584, -845.6259822914949]","[-2.095894499615766, -1.7179894796657529, 2.812801134840573]"
1245,"[-547.1014371643113, 2245.5043021945685, -927.5348208764473]","[1.8223319271926925, -7.4674906314997305, 3.0859312036900377]"
1246,"[414.841202747843, -1621.6034372023894, -1030.4122824833003]","[-1.3777708526211814, 5.394130846015537, 3.4248362805591515]"
1247,"[-575.7394616890662, 182.21932194128368, -903.5762691685163]","[1.9165463457156064, -0.6041160380375845, 3.0024704930059025]"
1248,"[-709.96748439711, -345.46349363242973, -1082.5194858582681]","[2.3666797256073324, 1.1505241470106504, 3.5949417262066063]"
1249,"[389.6186996801997, 8.53716757108176, -1081.8886482531896]","[-1.2952627754184314, -0.02644688520923949, 3.591043813470049]"
1250,"[-851.2998211668842, -268.57307189680023, -714.9059219617008]","[2.834503634735424, 0.8947020670620455, 2.37363706653655]"
1251,"[416.13194292914653, -1475.1714268768178, -954.0232819642334]","[-1.3864284120805646, 4.911864039724511, 3.1667463198439356]"
1252,"[-1041.8024219519011, 106.36175699680908, -867.6468973276949]","[3.4681347431179295, -0.3524777804943395, 2.8819801329705492]"
1253,"[-2022.297535694641, 566.4885111914674, -711.2877438977029]","[6.73976214528739, -1.8821685454987866, 2.3609719340557827]"
1254,"[1009.0129502907953, 1012.0257717541866, -593.2398515341569]","[-3.3683049660635036, -3.3676088174540633, 1.9713469688246283]"
1255,"[771.5036616002996, -146.50741293739284, -782.1060987484641]","[-2.5763536426347904, 0.4876004934634559, 2.596644594026408]"
1256,"[-205.5482954949926, 196.2693328547597, -668.7971999246195]","[0.6815421595293515, -0.6536069818062986, 2.2212424932930697]"
1257,"[2333.6608583693087, 331.56394907988107, -577.5479708665458]","[-7.779363021102882, -1.104351552485961, 1.9188566721269151]"
1258,"[2098.0303932253582, 250.7089036867347, -820.627976350622]","[-6.990290159763003, -0.833406267555892, 2.722287301853174]"
1259,"[3463.8168334831935, -389.4735142582031, -952.3296776821838]","[-11.527078083059497, 1.2921582606231792, 3.1559645315799205]"
1260,"[1338.0688638367906, -833.5316607495703, -719.5504960170309]","[-4.4496684468326935, 2.765832553932387, 2.382650977548933]"
1261,"[-2398.7264133473905, 534.5243965651221, -398.3563729409402]","[7.948075835007622, -1.7690540971575222, 1.3179164572416546]"
1262,"[755.221958483938, 571.2932074197198, -275.917216911946]","[-2.5070625964362234, -1.8903538643911797, 0.9123328498218022]"
1263,"[-949.1773083049633, -49.42624214554372, 137.46136626049633]","[3.1425100760302125, 0.16303890483398742, -0.45594169140305846]"
1264,"[-402.692901673604, -270.54314580659855, 15.905086794930389]","[1.3382916230148088, 0.9024037341820531, -0.052614477293521145]"
1265,"[nan, nan, nan]","[nan, nan, nan]"
1266,"[nan, nan, nan]","[nan, nan, nan]"
1267,"[nan, nan, nan]","[nan, nan, nan]"
1268,"[nan, nan, nan]","[nan, nan, nan]"
1269,"[nan, nan, nan]","[nan, nan, nan]"
1270,"[nan, nan, nan]","[nan, nan, nan]"
1271,"[nan, nan, nan]","[nan, nan, nan]"
1272,"[nan, nan, nan]","[nan, nan, nan]"
1273,"[nan, nan, nan]","[nan, nan, nan]"
1274,"[nan, nan, nan]","[nan, nan, nan]"
1275,"[nan, nan, nan]","[nan, nan, nan]"
1276,"[-88.5441358225967, -158.59058187888348, -1197.1659345166986]","[0.29401190995693094, 0.5284783479490789, 3.989358575651186]"
1277,"[-1285.7616360060526, -348.89784469006594, -1222.5109065924576]","[4.285516074108081, 1.1629661801077045, 4.075434957851532]"
1278,"[-1986.8629296542113, 18.37054739303217, -1112.5834839702266]","[6.621604597196309, -0.06128143254362157, 3.71033039087463]"
1279,"[-1483.345417557661, -1391.720728048287, -1955.509196428339]","[4.943863018206382, 4.640030798939695, 6.5197941084041515]"
1280,"[-1537.2974573231843, -426.3871402885517, -312.78978036353385]","[5.125780323497773, 1.4227021997781688, 1.0454438167588456]"
1281,"[-750.7854307701762, 210.9031273351325, -1771.3590061308967]","[2.504599212497817, -0.7022906146389218, 5.909074764177336]"
1282,"[-130.3356549780075, -1110.164518537318, -1478.4396782562515]","[0.43597918774119687, 3.70521823952097, 4.929897711393099]"
1283,"[372.05987580137395, -600.9187842595569, -1307.4356572641602]","[-1.2411367888586187, 2.0072808570244813, 4.360333854975416]"
1284,"[-99.41728544118943, -336.94615551674804, -1060.5325125983384]","[0.33169149834504597, 1.1265177356589762, 3.534894056266128]"
1285,"[-218.0501609215064, 791.6792448733165, -1233.6525889110762]","[0.7289901411793775, -2.640477281363231, 4.111686773018738]"
1286,"[-90.42747393296817, 971.406940823705, -1900.1014758644276]","[0.3022178383663264, -3.238056026738339, 6.335642533282358]"
1287,"[-243.2551064619674, 449.0439453445431, 222.46949848113871]","[0.81148561058615, -1.4941951932947966, -0.7444192313089507]"
1288,"[53.009892308886386, 432.0006646373718, 175.30412429989497]","[-0.17618256220280393, -1.4359481289800253, -0.5861941289134184]"
1289,"[-180.35756832501713, 632.8446810552527, 363.87987801199444]","[0.6005172508922334, -2.096821159406914, -1.2117505315311148]"
1290,"[-390.64560954943113, 468.97145717418834, 759.0052817086696]","[1.297513816556931, -1.549517396382064, -2.5237840211413434]"
1291,"[-459.0745185372982, 1078.3778120752092, 400.0138492062048]","[1.5229084129004409, -3.568862599700884, -1.3278062820992724]"
1292,"[-321.493183737858, -364.0725009336663, -234.30438754121946]","[1.0668698001465948, 1.2140698901400007, 0.7754388289828977]"
1293,"[nan, nan, nan]","[nan, nan, nan]"
1294,"[nan, nan, nan]","[nan, nan, nan]"
1295,"[nan, nan, nan]","[nan, nan, nan]"
1296,"[nan, nan, nan]","[nan, nan, nan]"
1297,"[nan, nan, nan]","[nan, nan, nan]"
1298,"[nan, nan, nan]","[nan, nan, nan]"
1299,"[nan, nan, nan]","[nan, nan, nan]"
1300,"[nan, nan, nan]","[nan, nan, nan]"
1301,"[nan, nan, nan]","[nan, nan, nan]"
1302,"[nan, nan, nan]","[nan, nan, nan]"
1303,"[nan, nan, nan]","[nan, nan, nan]"
1304,"[nan, nan, nan]","[nan, nan, nan]"
1305,"[nan, nan, nan]","[nan, nan, nan]"
1306,"[nan, nan, nan]","[nan, nan, nan]"
1307,"[nan, nan, nan]","[nan, nan, nan]"
1308,"[nan, nan, nan]","[nan, nan, nan]"
1309,"[nan, nan, nan]","[nan, nan, nan]"
1310,"[nan, nan, nan]","[nan, nan, nan]"
1311,"[nan, nan, nan]","[nan, nan, nan]"
1312,"[nan, nan, nan]","[nan, nan, nan]"
1313,"[nan, nan, nan]","[nan, nan, nan]"
1314,"[nan, nan, nan]","[nan, nan, nan]"
1315,"[nan, nan, nan]","[nan, nan, nan]"
1316,"[nan, nan, nan]","[nan, nan, nan]"
1317,"[-589.0078195972353, 59.72480353013398, 45.56617680583153]","[1.968646756171704, -0.19757182163519335, -0.15137002017230167]"
1318,"[95.56006828050644, 339.2517763141475, 445.0082245375531]","[-0.315825013831966, -1.1326873900889727, -1.4757346149053572]"
1319,"[210.52498849672907, -234.77253924349776, 687.6833171897498]","[-0.6986329056600776, 0.7807117446096014, -2.278703018593162]"
1320,"[5.3392657854275365, -48.73710600081765, 923.4825625282167]","[-0.013629945685535274, 0.16033773470300017, -3.0618601974644712]"
1321,"[-653.532376529878, -656.929571792523, 787.5239703216832]","[2.175322036749638, 2.1805742986566377, -2.6074267467452987]"
1322,"[-1208.120530499187, -1089.742231832491, 1299.3459315012442]","[4.011668872981349, 3.6121508541316873, -4.29446768436058]"
1323,"[-1808.209732884685, -3601.7258496774602, 1645.4052693896467]","[5.996445111194021, 11.927825098506517, -5.436692655614841]"
1324,"[1115.7200061331048, -1419.3494310091785, 1777.8294453718454]","[-3.687651324698163, 4.699895041079739, -5.872368441250361]"
1325,"[-895.1902182346147, -529.6544788188611, 1074.757167154525]","[2.9734220033804477, 1.7542872789778388, -3.55372649836639]"
1326,"[-1019.3434252299313, -178.88147202670612, 1103.4528499412586]","[3.389647213736559, 0.5937962066871795, -3.6485224775868503]"
1327,"[-1543.31680336669, -2289.2051077225674, 1459.1993369878198]","[5.1331329675407025, 7.603566387193111, -4.831227719385892]"
1328,"[nan, nan, nan]","[nan, nan, nan]"
1329,"[-214.9434514221584, -699.4802430713725, 1318.3107526704032]","[0.7206537333463563, 2.3214415768835464, -4.367213777326546]"
1330,"[-206.51625575468566, -2348.255354880517, 1966.1612769721382]","[0.6913583596416676, 7.78338628500208, -6.511122831142286]"
1331,"[1663.8986001236774, -554.72588940504, 1838.7640344114627]","[-5.504320580843362, 1.8367774249269122, -6.089856613756461]"
1332,"[-2181.2614665411493, 657.2357766851187, 1306.2292493286543]","[7.232834302072712, -2.178461161570412, -4.327900854009037]"
1333,"[-590.6229320168862, 1245.5862528228583, 2140.795620551028]","[1.9644005361459365, -4.129466723827369, -7.086937792793629]"
1334,"[412.2752080689701, -298.2488689391601, 2053.5922998593906]","[-1.3603887369818084, 0.9874705632079375, -6.790771609504774]"
1335,"[-88.02391517562035, -953.7284311075665, 1519.7513959709106]","[0.2962860961971627, 3.1623929272775277, -5.0270845546983605]"
1336,"[nan, nan, nan]","[nan, nan, nan]"
1337,"[648.2588319628784, -243.078306413794, -62.87612147518947]","[-2.1495636619867415, 0.810642978418316, 0.2048083242896806]"
1338,"[993.5277585092016, -68.70612016111095, 712.9661654051032]","[-3.3215014928924367, 0.23118518766759405, -2.3746724693233774]"
1339,"[-1176.1500002538824, -122.55325347340997, 707.7580635223698]","[3.948344869832614, 0.41556776822477115, -2.3578236355832822]"
1340,"[-1569.4400861882261, -376.86585993655996, 134.40285142745242]","[5.253088143446684, 1.261658948112432, -0.4467733595432656]"
1341,"[631.1621974772605, 136.29181100858585, -761.3508873442058]","[-2.1064121860961937, -0.45254287751023453, 2.5304224057939053]"
1342,"[1027.7985774586045, 1565.0449743484835, -438.1996495512166]","[-3.4176145592204032, -5.21008314123895, 1.4553008026694318]"
1343,"[765.3043205773542, -88.9245470400339, -882.9203498986711]","[-2.546348343545799, 0.2976675561194567, 2.9349177575314784]"
1344,"[-521.1757444929253, 388.32264192569477, -248.4533433174488]","[1.7330760142961448, -1.2913334834308339, 0.8270102496474083]"
1345,"[nan, nan, nan]","[nan, nan, nan]"
1346,"[nan, nan, nan]","[nan, nan, nan]"
1347,"[614.7870389248383, -1175.2678371137504, -140.32944973575098]","[-2.0325998445003535, 3.906817403463272, 0.47037147133087204]"
1348,"[1194.931343788928, 789.2998507665177, 559.6641725007903]","[-3.953294122737394, -2.6184881130723854, -1.8537799720704737]"
1349,"[1121.9667561850408, 275.2144027574507, 125.30643785511593]","[-3.70950900326044, -0.9125544268029171, -0.40993428725749637]"
1350,"[225.88677293541278, 90.67966088689748, -783.685993170275]","[-0.7408245318713811, -0.299254138272984, 2.611420482154493]"
1351,"[-401.78596955948194, 94.77901153124755, -885.1455041044651]","[1.3364370630642843, -0.31260954973240035, 2.948011868903523]"
1352,"[1337.0286124125291, 156.0959934340917, -883.9595696743896]","[-4.423858497700259, -0.5158984075306013, 2.9449916344320934]"
1353,"[1089.4706815224054, 1.4746996459883288, -287.454001000002]","[-3.6033922691912323, 0.00021706175006158218, 0.9640467661782014]"
1354,"[444.58463003626287, -485.1257308014042, 1051.0901510475433]","[-1.4677360878186696, 1.6155308757120839, -3.478523160934703]"
1355,"[-333.7701088778089, -803.532537037574, 367.21759900669883]","[1.1083413285738208, 2.668903012989039, -1.208579978803972]"
1356,"[-611.9899714007156, -962.9668381029487, -258.3939659421699]","[2.0295349888958345, 3.1953990006553665, 0.8647637705432926]"
1357,"[-825.9847238890857, -1986.9895534800346, -1030.778434066836]","[2.738434245531856, 6.590130493823331, 3.423473214259012]"
1358,"[-471.35259596934816, -3400.5500039172434, -633.2309095687613]","[1.5619436759968395, 11.27149028145809, 2.1055422909932133]"
1359,"[-740.7112364615219, 852.7073087303306, 5.643451135069949]","[2.454137928195658, -2.809895129138154, -0.011029442540523814]"
1360,"[-495.2371585707711, 7.758897346181888, -120.10136944732992]","[1.6411353505350321, -0.014973226561744631, 0.40469139365309786]"
1361,"[-303.53335061470744, -682.1666481593059, -1173.641426412676]","[1.0080754801844343, 2.267884365095833, 3.890697727372787]"
1362,"[-940.9412710409175, -1133.05235629568, -2060.561026101929]","[3.120425003807733, 3.759017758790147, 6.828619327575954]"
1363,"[-539.3911662277453, -609.0417231667067, -974.3143740131965]","[1.7898511810307396, 2.022254571454621, 3.2299367356450825]"
1364,"[-966.5668349201657, -250.97024054506116, -779.9625400024097]","[3.2074597965185334, 0.8357120225902841, 2.5870319841710208]"
1365,"[-243.89455383619767, -36.3160161011892, -707.2885581269961]","[0.8126935690275622, 0.1248442732739025, 2.3456940393662475]"
1366,"[-1331.2143160721632, -485.00421297055345, -835.1778913352816]","[4.41986155116868, 1.6115298290931896, 2.7672673560957706]"
1367,"[-1980.4337840799024, 263.11584380451086, -449.72860450305575]","[6.57204843785168, -0.8677312076799285, 1.4912770773276205]"
1368,"[-672.6680101726511, -120.08564940158163, 240.04394804555244]","[2.2376576844560376, 0.401849266493293, -0.7955370937735049]"
1369,"[1686.2689621721267, -1413.3556630397145, 364.1497104750707]","[-5.5919038690774245, 4.69058273099769, -1.2074514617729972]"
