,a,b
1705,"[3858.7897317357974, 5208.696737530438, 3475.156356703706]","[-12.832467074857561, -17.37068539059348, -11.56893402139662]"
1706,"[-863.642225294494, 5955.107923619098, 1947.4641883860666]","[2.897043005284243, -19.868331174597113, -6.47974288089147]"
1707,"[-2243.627921778142, 8108.20375498222, 1897.3197212470488]","[7.49823145502208, -27.07958645132703, -6.3156354985083105]"
1708,"[-2222.7526185693155, 8665.906330756265, 5387.036710586071]","[7.440341596807239, -28.972587429245213, -18.00018127414006]"
1709,"[-2702.7474741382216, 6475.803603244479, 6974.351494148772]","[9.052413404855015, -21.674266502716247, -23.343882304606403]"
1710,"[-2306.307841288515, 8597.392858777685, 3163.4380277832524]","[7.739930223153872, -28.806028404589465, -10.583231682495343]"
1711,"[-2665.785129068803, 5578.540278179808, 3353.460677176201]","[8.947787979896331, -18.70479449188237, -11.230660245024557]"
1712,"[-1386.8011754718611, 3774.887686699167, 4185.0206910533925]","[4.672376284817183, -12.665581922555328, -14.033366898212606]"
1713,"[-1186.955205864221, 933.3434016454015, 5341.838256927704]","[4.003426376638261, -3.1289808076531997, -17.957292313376524]"
1714,"[-380.4383321967045, 1505.786216356644, 4743.660743836694]","[1.299842716605703, -5.058307808306596, -15.96157804023376]"
1715,"[52.87321969001416, -1147.5060764549066, 4097.078792905635]","[-0.1581019275639295, 3.873893246625269, -13.8045755907513]"
1716,"[-79.10977354379446, -4405.275522916581, 6008.5448926870295]","[0.2835072763517598, 14.87708872939985, -20.24829419988989]"
1717,"[254.97217251965614, -4041.585282474433, 6795.581478639405]","[-0.8416466646387023, 13.64390562895447, -22.906679008832022]"
1718,"[-148.43185796671838, -1237.5700385590396, 5634.621471071425]","[0.5133756448834039, 4.191957754720331, -19.011810126220706]"
1719,"[-229.17454412699652, -726.0847761948532, 2858.068938150138]","[0.7842479644870388, 2.466265507840486, -9.659546026880596]"
1720,"[-1195.2904831526164, -408.85260722829634, 3662.7387447311053]","[4.037513373140084, 1.399342943481116, -12.414342356325927]"
1721,"[-739.8609086132966, -589.2870665249642, -729.7859526342273]","[2.517391204939592, 2.024627043963916, 2.5095023858908894]"
1722,"[nan, nan, nan]","[nan, nan, nan]"
1723,"[nan, nan, nan]","[nan, nan, nan]"
1724,"[nan, nan, nan]","[nan, nan, nan]"
1725,"[nan, nan, nan]","[nan, nan, nan]"
1726,"[nan, nan, nan]","[nan, nan, nan]"
1727,"[nan, nan, nan]","[nan, nan, nan]"
1728,"[nan, nan, nan]","[nan, nan, nan]"
1729,"[nan, nan, nan]","[nan, nan, nan]"
1730,"[nan, nan, nan]","[nan, nan, nan]"
1731,"[nan, nan, nan]","[nan, nan, nan]"
1732,"[nan, nan, nan]","[nan, nan, nan]"
1733,"[nan, nan, nan]","[nan, nan, nan]"
1734,"[nan, nan, nan]","[nan, nan, nan]"
1735,"[nan, nan, nan]","[nan, nan, nan]"
1736,"[nan, nan, nan]","[nan, nan, nan]"
1737,"[nan, nan, nan]","[nan, nan, nan]"
1738,"[nan, nan, nan]","[nan, nan, nan]"
1739,"[nan, nan, nan]","[nan, nan, nan]"
1740,"[nan, nan, nan]","[nan, nan, nan]"
1741,"[nan, nan, nan]","[nan, nan, nan]"
1742,"[nan, nan, nan]","[nan, nan, nan]"
1743,"[nan, nan, nan]","[nan, nan, nan]"
1744,"[nan, nan, nan]","[nan, nan, nan]"
1745,"[-208.40929647951447, 2994.3697408995745, -312.1533973290281]","[0.6820936504479129, -10.025447078977225, 1.0408707525752565]"
1746,"[nan, nan, nan]","[nan, nan, nan]"
1747,"[nan, nan, nan]","[nan, nan, nan]"
1748,"[nan, nan, nan]","[nan, nan, nan]"
1749,"[2026.885669035626, 961.5538755998065, -1762.6161172951104]","[-6.809432607569518, -3.2142410957803893, 5.887143275150565]"
1750,"[3952.576497941736, 2274.2044120758237, -707.3571391623358]","[-13.27586156196847, -7.602959040657862, 2.370179081490989]"
1751,"[3335.332914729698, 2295.1345682017673, -1194.7297222771044]","[-11.189794971309507, -7.677435322492237, 4.004320437285822]"
1752,"[4822.263570408986, 5599.993825593174, -1349.813087756041]","[-16.178407037048977, -18.72794251144947, 4.526606194244676]"
1753,"[5625.361472018925, 5528.00175954056, -2027.2057778576668]","[-18.862170340216995, -18.494091513728613, 6.789497753237838]"
1754,"[5799.485177415589, 7171.077463688867, -2718.8045796645924]","[-19.405523748080174, -23.95428889566842, 9.090252818281462]"
1755,"[5730.397607375886, 4130.261380041956, -4654.427075662168]","[-19.115857320214726, -13.745324090919649, 15.489736712224545]"
1756,"[11073.481374630415, 7311.379833529764, -4276.284009944787]","[-36.82920775791804, -24.254238821682105, 14.20436935319373]"
1757,"[9904.860132936474, -6143.040147622835, -4668.176312028311]","[-32.87361205834174, 20.412969762273736, 15.48969284233007]"
1758,"[nan, nan, nan]","[nan, nan, nan]"
1759,"[nan, nan, nan]","[nan, nan, nan]"
1760,"[nan, nan, nan]","[nan, nan, nan]"
1761,"[4083.4287808068093, 471.5073444534213, -3223.4339908067077]","[-13.621754676957375, -1.5442852021002655, 10.689884742035291]"
1762,"[2011.479860305878, 1225.0858021464167, -3729.6336625422455]","[-6.710668679680692, -4.0641233095546925, 12.382480862650125]"
1763,"[5601.357454012604, 9876.752819294712, -3789.521180720087]","[-18.646616736400254, -32.928711923161295, 12.590390949152331]"
1764,"[4509.713405818425, -1117.4341675409269, -4986.43308051763]","[-15.003200658828641, 3.745005361098153, 16.5648258038831]"
1765,"[2991.8315748172636, 8480.0388661012, -5172.228070544506]","[-9.950339068783803, -28.226390474807857, 17.205534199743724]"
1766,"[2525.6356457924976, 4271.746304310472, -6650.9853627440625]","[-8.407088305092978, -14.193323306216314, 22.045600615973314]"
1767,"[4779.261773778886, 2564.4705940358335, -5268.693848883479]","[-15.898792821493094, -8.503318694683614, 17.430417512184654]"
1768,"[nan, nan, nan]","[nan, nan, nan]"
1769,"[nan, nan, nan]","[nan, nan, nan]"
1770,"[nan, nan, nan]","[nan, nan, nan]"
1771,"[nan, nan, nan]","[nan, nan, nan]"
1772,"[1154.8555320470334, 847.3467566118198, -3925.9029660378606]","[-3.887791650725147, -2.83358382410488, 13.13146323106761]"
1773,"[1508.433761079226, 1746.526200272861, -3214.419727300943]","[-5.062660750598452, -5.848344158063033, 10.723447160329334]"
1774,"[844.2058895208506, 1435.5656400468322, -3060.641297377524]","[-2.8336402749612146, -4.800003566841805, 10.194553376949564]"
1775,"[211.41037142792328, 2143.8645676218207, -5519.21997159651]","[-0.7151120419793641, -7.15829001997687, 18.355075251396094]"
1776,"[nan, nan, nan]","[nan, nan, nan]"
1777,"[-155.3761305560954, 1536.5947264474148, -4633.643763447512]","[0.5085450274842728, -5.126213272516971, 15.44237218935991]"
1778,"[132.30774531074323, 5068.593811518016, -4919.408593568832]","[-0.4505102391978595, -16.889011951492176, 16.371750348213446]"
1779,"[-307.4950272822935, 1190.4114279997573, -393.0555065810034]","[1.0102401028987413, -3.955064866552193, 1.3056152781199293]"
1780,"[-940.6193528678448, 2583.4193431224335, -1559.6214883091247]","[3.1129666682640487, -8.596929537117393, 5.191142953256406]"
1781,"[-630.9825644590309, -1075.9393770925378, -3093.793507103797]","[2.086589716459992, 3.5892261958433487, 10.298168207470043]"
1782,"[-832.282768374565, -984.3191282902314, -3754.338684727348]","[2.752909127393964, 3.282052236194788, 12.490281313205823]"
1783,"[279.4072097421432, -1329.9288414926602, -2060.887008209901]","[-0.9367670925495097, 4.432404393669623, 6.852817013867914]"
1784,"[-386.55921515257165, -100.60178403966664, -1849.2719978235357]","[1.2754947093521585, 0.3439518170308488, 6.142266102086693]"
1785,"[-485.92183862170776, -539.267800129825, -658.7706767093013]","[1.6070433008780245, 1.8030957982757312, 2.180796402266414]"
1786,"[-1475.3480302349717, 220.99303995042743, -475.9170336746834]","[4.892626041395539, -0.7266546221778446, 1.5700132281965513]"
1787,"[-1078.193866719035, 269.1066632279838, -1471.8141250722242]","[3.5765943974878343, -0.8865759784120255, 4.881682626747394]"
1788,"[-959.8844864302814, 183.77666093455744, -239.50798281987548]","[3.183431660632793, -0.6034957586231297, 0.7834717938939699]"
1789,"[-1486.2419832914265, 1797.540389584489, -653.9676233315975]","[4.930071208313777, -5.972630990638515, 2.1614093605744564]"
1790,"[-2151.7205808811896, 2420.755999249447, 452.7170944051179]","[7.139519175479418, -8.044312245300656, -1.5219246291189412]"
1791,"[-1758.4806777152432, 2033.0469908899029, 1541.336412356051]","[5.835710332790721, -6.753739796186511, -5.142860811571878]"
1792,"[-1021.7637923258102, -122.65144613683894, 58.97517491770005]","[3.3893149086272487, 0.416302558924959, -0.21090736608260474]"
1793,"[-595.5996379816911, -981.6415663636202, 262.5031804140982]","[1.9730061470002067, 3.277319147178239, -0.8880269608782075]"
1794,"[-463.2669433082542, -764.9711267923676, -852.3372635307179]","[1.533131106302012, 2.557521899391308, 2.823656336426485]"
1795,"[1704.9064096611548, -746.1150929302761, 2869.8721313311794]","[-5.671649313122541, 2.496627899598628, -9.574751686961601]"
1796,"[2604.8317920349486, -1710.6423559033851, 89.76779556094112]","[-8.66832735449884, 5.708425922056868, -0.3124058020034387]"
1797,"[2642.943646693718, -1247.4092347099067, 552.0035917012702]","[-8.804196876272025, 4.169547908952443, -1.8523169495811649]"
1798,"[3429.8270423302497, 1.0018734355239844, 1297.0775310273286]","[-11.43040414536612, 0.012391817632864899, -4.3396017685690325]"
1799,"[2115.920136537906, 1639.3562846850925, 2658.834589474451]","[-7.064154137605002, -5.447994813828474, -8.887791123281696]"
1800,"[2885.520657566, 2472.8473302160537, -1811.9602371418268]","[-9.634014672034995, -8.231416614922693, 6.040640623180761]"
1801,"[1054.5950960831422, 3790.676893148179, -4856.489829324099]","[-3.535798839261594, -12.635216934338496, 16.22582936605676]"
1802,"[1271.5697190468268, 1503.0918800049153, -5686.192314700969]","[-4.263856269745395, -5.007017480616668, 18.988858542072137]"
1803,"[516.0668381298627, 1024.0131202414793, -13220.883494826297]","[-1.7429203552335997, -3.408883850322269, 44.19910267188172]"
1804,"[-3078.563223491739, 2943.944493471155, -9930.693203480974]","[10.262620003232458, -9.81385398636334, 33.187016766679015]"
1805,"[-1667.835570774925, 2230.533451135902, -9038.426698220812]","[5.552068004835238, -7.4417309794307345, 30.220115409511976]"
1806,"[4372.189294808917, 726.89447329056, -7354.740012197782]","[-14.638264444737894, -2.428212356852699, 24.573012256476435]"
1807,"[-2387.6911558314396, 10288.959574955485, -4449.464689181408]","[7.964204720488579, -34.37543151766369, 14.874100687493389]"
1808,"[-102.933828727334, 1636.0412031760306, 11605.624788482932]","[0.32412012100473453, -5.4741797357967705, -38.78437688714772]"
1809,"[2456.8881928892947, 1652.634094262273, 6640.990773637534]","[-8.245545510476672, -5.526775128561366, -22.196656241377394]"
1810,"[12348.728586337927, 1758.868361179477, -1699.6738995266576]","[-41.326606276865334, -5.886099239593591, 5.668718594110298]"
1811,"[-1087.0602033383736, 2514.431221578999, -10273.702289592233]","[3.615440333840355, -8.407204357950429, 34.310670480497244]"
1812,"[7654.579123598753, 3839.2651146586445, -2529.4353990539635]","[-25.589137013513657, -12.839394816285095, 8.439569546466622]"
1813,"[-36.68922671454702, 9397.556814630787, 4171.981120052012]","[0.10445844465741863, -31.425542161375688, -13.974432531444647]"
1814,"[9224.37962221484, 7766.320511001204, -8443.903064381055]","[-30.902710028211185, -25.999018142579526, 28.226950491946532]"
1815,"[2625.1799891475107, 6723.251602654406, 5021.037117774454]","[-8.805835048659684, -22.508149525681738, -16.82493358170326]"
1816,"[8106.573008353972, 1697.870748085317, 994.95282896324]","[-27.151495853985683, -5.707257453646407, -3.348807370280437]"
1817,"[8962.149996856819, 4998.790774841374, -8182.365444358099]","[-29.999817021128276, -16.760923367323073, 27.374698059779316]"
1818,"[3341.2962252325483, 706.9002419574994, 2270.6727494177744]","[-11.19872729453183, -2.400399260421274, -7.626342215608687]"
1819,"[895.884607572324, -301.4980498224797, -3641.9552099185084]","[-3.007639780353, 0.9721728353899962, 12.17811711002077]"
1820,"[5687.23594435259, -4026.075238377117, 3046.8220987055615]","[-19.045131487435516, 13.453583330825754, -10.24093802821381]"
1821,"[-2704.6209502989145, 5132.605296932942, 4969.971916124272]","[9.065751949868144, -17.24042925287137, -16.673405716499225]"
1822,"[-2002.7796232580426, -6102.376552051414, 8188.278749174193]","[6.712667737284856, 20.4009481998278, -27.428822872401636]"
1823,"[-610.2830205263903, -9669.152658646673, 5010.391868171969]","[2.045663201368839, 32.28405541675369, -16.73158268388499]"
1824,"[-3803.65255561912, -12601.368880537068, 1718.088721670186]","[12.709472308963349, 42.0179625335435, -5.747835977629423]"
1825,"[-6424.837450765016, -8615.803869929317, 5120.880509529163]","[21.41984302754362, 28.72170368699376, -17.09395862526991]"
1826,"[-7287.686753360413, -5133.076610527766, 7301.999988539125]","[24.31790244493604, 17.10612295199768, -24.340501234708675]"
1827,"[-6261.482158283291, -4151.958022611682, 873.3155492699608]","[20.868599846413055, 13.820099850251864, -2.9170306062946274]"
1828,"[-5565.765278896979, -2979.358189861783, 2955.0306569061063]","[18.532989970780207, 9.91653183238631, -9.838862796954718]"
1829,"[-3059.5979010480287, 3197.3743648290874, 3259.4268734434945]","[10.182853309454817, -10.63847780035123, -10.821912484546731]"
1830,"[3494.4497005798244, -2040.697869139984, -1692.7693602396607]","[-11.585912772129928, 6.7663620947997245, 5.601576336308909]"
1831,"[-7110.382971923131, -4345.336545163724, -2912.8467375735745]","[23.564276876378955, 14.415042321928263, 9.638742028167231]"
1832,"[8693.840164738624, 4507.837698851059, -6783.409123710489]","[-28.790724735263623, -14.938316336513713, 22.440412962019977]"
1833,"[-1337.047478422837, -1608.1319525092683, 1125.0122013321889]","[4.4390013642072335, 5.337219882075414, -3.737704787283909]"
1834,"[712.1973450603448, 341.2531569609519, 767.6051206564769]","[-2.3937427429697715, -1.1456890656551486, -2.5833020534721163]"
1835,"[nan, nan, nan]","[nan, nan, nan]"
1836,"[nan, nan, nan]","[nan, nan, nan]"
1837,"[nan, nan, nan]","[nan, nan, nan]"
1838,"[nan, nan, nan]","[nan, nan, nan]"
1839,"[7884.991791798355, 481.61671375783266, -889.0337579816776]","[-26.25160411212797, -1.5939066951561716, 2.93540140333585]"
1840,"[6328.875186592414, 741.5321836846609, -288.6926380572359]","[-21.06631731033972, -2.4593199656352525, 0.9411115281192114]"
1841,"[5776.502313831307, 2205.7501080134607, 6278.299431619337]","[-19.23597567501051, -7.337530897397471, -20.946347225391538]"
1842,"[2756.0850462568396, 1066.123713685792, -121.48340825889814]","[-9.182152415699884, -3.5411696221211724, 0.3842015066455363]"
1843,"[5144.00455954514, 8792.720289148883, 5333.110748485124]","[-17.1309827869581, -29.284097656697984, -17.802502218308426]"
1844,"[14166.51169488402, 7507.921087281553, 8612.333681419577]","[-47.16534006258661, -25.001531896280067, -28.73887367824039]"
1845,"[10569.303293074288, 7185.292312751122, -1496.1841083106656]","[-35.18156921854784, -23.92668220730858, 4.970834465277893]"
1846,"[8127.584292386428, 6558.443122824232, 10633.702250463577]","[-27.055216358617283, -21.850367997495187, -35.474296423389205]"
1847,"[13240.447216250514, 6220.277019202448, 7954.235833515314]","[-44.07746589106683, -20.726371245443907, -26.525379628468666]"
1848,"[9936.070632611745, 6812.150002463548, 4470.957143036896]","[-33.099245453173296, -22.714581272101935, -14.914365912519838]"
1849,"[9772.54943234373, 5369.995672843705, 1150.7574723131763]","[-32.57588373494203, -17.92503173924676, -3.837348537604775]"
1850,"[6597.135071663914, 3055.573675922555, 6030.036278328321]","[-22.01563549440302, -10.215293676979528, -20.14376715244613]"
1851,"[4045.4749587851506, 2745.599229877841, 1897.6406037397417]","[-13.498102596268092, -9.1788495767835, -6.333955575341697]"
1852,"[1081.1204346415868, 9532.896929279921, 3875.7098810204607]","[-3.6077581581823086, -31.891384938368105, -12.959383777614512]"
1853,"[-135.4083381186318, 8884.900603106775, 1639.33778452483]","[0.4609616119861848, -29.748000736121437, -5.472617393201745]"
1854,"[-356.05222372205145, 16448.10294126595, 777.8624988942358]","[1.2033808512818671, -55.12783356810414, -2.5831710214049863]"
1855,"[-682.7306595651547, 10069.41982609635, 4952.483431188721]","[2.301482451386332, -33.77990655655548, -16.61506940006231]"
1856,"[-167.15024004074826, 7253.46836627389, 5074.6771520823695]","[0.5754706288369065, -24.36223156312271, -17.047013349756256]"
1857,"[380.1727552867394, 12310.124008231218, 1114.4786592734458]","[-1.261945803416378, -41.37479565410814, -3.7263262522409732]"
1858,"[481.30366522055385, 2053.8033337138936, -4022.123475953478]","[-1.6038192884753275, -6.905729067883602, 13.59740223536299]"
1859,"[639.8259694295361, -2196.8724770376007, 718.7770385467663]","[-2.1396368164121458, 7.423846941383772, -2.405469719699781]"
1860,"[187.27497825851984, -5982.341275743393, -137.81527585982556]","[-0.6160968566378249, 20.216269105908488, 0.48831448117191406]"
1861,"[706.3861695183674, -2384.927676446084, 208.64969132779638]","[-2.3678950693321927, 8.07909053541837, -0.6836667018764803]"
1862,"[-515.627139705966, -1517.0371194175998, -2675.304870211363]","[1.754424478087973, 5.15362979791447, 9.082179455644559]"
