,a,b
1462,"[8151.707050316, -105.11961830512487, -6087.684514473391]","[-27.27326165171968, 0.3330417801227351, 20.29826285891095]"
1463,"[4592.192721997121, 1199.895750859224, -3992.8100556296754]","[-15.337677517942412, -4.022360779145381, 13.317404932135164]"
1464,"[6301.415817912263, -291.9008236741783, -6463.116361468393]","[-21.044798418007705, 0.9556811084434103, 21.525099036844132]"
1465,"[-1290.839800707047, 8373.274688065576, -4623.249267432024]","[4.270505635910624, -27.859198522846416, 15.394096659676991]"
1466,"[7643.59599786211, 3007.343957270228, -1796.8308792288017]","[-25.43039748792901, -9.994992377022117, 6.000256679883774]"
1467,"[15689.532224622108, 4647.744331709819, 1874.3518062130179]","[-52.093686119560275, -15.41223752335042, -6.157837817438583]"
1468,"[-6416.49025353679, -20134.18340998999, -327.59956875545356]","[21.22645384757912, 66.68314659552668, 1.1154453298680864]"
1469,"[19201.910628781752, -5002.523088626074, 847.1555799409249]","[-63.63595402419985, 16.560267638083435, -2.7825335794325543]"
1470,"[-13024.202703803327, 4671.763903525821, 6915.310807858121]","[43.11544721709429, -15.473854061428286, -22.814115842328633]"
1471,"[nan, nan, nan]","[nan, nan, nan]"
1472,"[12522.402368967214, 3947.13859416283, 2719.2903344309257]","[-41.80007443988905, -13.120903904838885, -8.993345896989771]"
1473,"[10449.896751873597, 5892.7202743322505, 1808.7435396540716]","[-34.83674534353243, -19.547601322931477, -5.991994379261116]"
1474,"[-1714.1930666780504, 13951.352821752607, 1694.3613674369237]","[5.640282956869877, -46.28736352622564, -5.620831557965184]"
1475,"[13093.629114368752, 29515.3579497605, 6453.177476376633]","[-43.48911711745409, -97.99154034458687, -21.39558989123242]"
1476,"[-3863.367177756339, 43368.57929388035, 5902.252755810733]","[12.770875382190857, -143.93274891048353, -19.578963034096994]"
1477,"[28006.08570112745, 25445.76354778894, 9611.76560539013]","[-92.8653739004507, -84.38608685702884, -31.8413406021689]"
1478,"[7465.562920637373, 17794.67556740699, 6930.58861295473]","[-24.74790159235783, -59.03134104369502, -22.96543806112335]"
1479,"[-14241.858458576382, 4144.551839876287, 7606.165696840193]","[47.241556690412345, -13.747353329971261, -25.187889551322005]"
1480,"[505.23110146546827, 5048.700676710127, 4698.71975612313]","[-1.6904686507225122, -16.75929939923725, -15.592830051393062]"
1481,"[-13518.97493853573, -2071.7146967693934, 3832.790333263007]","[44.85730192597275, 6.872781870243852, -12.72447999678326]"
1482,"[nan, nan, nan]","[nan, nan, nan]"
1483,"[-13021.177319308417, -3165.227216275121, 2383.056372718378]","[43.72713999642689, 10.615338378623342, -7.980443856285142]"
1484,"[7498.260395547277, -1766.6937445077313, 4513.665605286123]","[-25.07569563118354, 5.869058823885168, -15.061879759036877]"
1485,"[-10834.020052405729, -2203.7848074806916, 171.59068660767426]","[36.204888000861146, 7.316656091036329, -0.6387212274606296]"
1486,"[-6461.539874204954, -1933.342015641202, -966.6917827094934]","[21.46835677475349, 6.390434399809519, 3.1388241905420746]"
1487,"[2007.4046724048103, -4859.016711871902, -2915.9007125490975]","[-6.690886191032428, 16.126979204933228, 9.6010873773788]"
1488,"[2220.8235705819397, -6717.815141410685, -3050.248610263818]","[-7.428645549636031, 22.344556568599895, 10.055746888171134]"
1489,"[nan, nan, nan]","[nan, nan, nan]"
1490,"[nan, nan, nan]","[nan, nan, nan]"
1491,"[26707.520629895087, 175.8531339856125, -4323.044857612364]","[-88.68135424820858, -0.6311082241295178, 14.28285204400758]"
1492,"[18902.63103593376, 6384.507665496849, 89.47679093522119]","[-62.74110123856891, -21.247373893292437, -0.3759229823805142]"
1493,"[21510.79448406608, 12233.03878360866, -20.400074441890833]","[-71.33102566573861, -40.675293665574486, 0.012677849722634556]"
1494,"[24051.35316810482, 10587.395179990974, -2615.745918962404]","[-79.74033251634033, -35.166149457704904, 8.647183553700838]"
1495,"[45363.296727250556, 10848.703710975107, -437.58640365675535]","[-150.38348643892715, -36.03013859443817, 1.424199534988791]"
1496,"[44096.25279405908, 9773.70470105846, -1365.4295539604618]","[-146.13976308833102, -32.40664289990481, 4.5144920724507385]"
1497,"[41006.92618854437, 14151.937574478336, -486.7283182449382]","[-135.84668641181082, -46.88943366163532, 1.6267542664456465]"
1498,"[30204.318878538248, 10584.145884924012, 1710.7337817270477]","[-100.04007577317935, -35.04460296612559, -5.649826837941146]"
1499,"[29639.98469638642, 23100.00154456783, 2941.7260612369414]","[-98.16904400285715, -76.59142405988614, -9.714363744047951]"
1500,"[1775.62545301603, 14389.687576184178, 4742.021553046543]","[-5.850293356232207, -47.661951787895774, -15.685204883442257]"
1501,"[4765.682462041537, -4180.789460308544, -4480.796380402527]","[-15.771917388627552, 13.944607242620348, 14.931517710551843]"
1502,"[-9024.330985270937, -19276.671212910638, 7887.278332486586]","[29.925456482178394, 64.06026069986154, -26.06390638816644]"
1503,"[-8710.714458088354, 19143.981768010526, 5042.60671797863]","[28.88200397361108, -63.38885142381966, -16.639872388060844]"
1504,"[1615.0659884783536, 23506.369840884465, -843.9563083712676]","[-5.362743091064727, -77.90348291030882, 2.885935278754473]"
1505,"[8916.456018279754, 31602.986008410368, -5250.473983114751]","[-29.588245031147057, -104.84019759323931, 17.51987874994095]"
1506,"[5142.035834180581, 24363.91601601633, 7645.284391846347]","[-17.055030964168623, -80.80217565270449, -25.270049581107145]"
1507,"[-364.2604720028042, 16293.169445407579, 8781.88313891934]","[1.209832907788637, -54.04772821372341, -29.060092759059142]"
1508,"[-4032.6937368003764, 12177.235048144574, 13417.575955399583]","[13.404371345951704, -40.373040381814555, -44.43920004650947]"
1509,"[-2505.54121498441, 14986.918314472585, 11076.512058008906]","[8.325782459012894, -49.67549420532217, -36.66108111089496]"
1510,"[-2012.9756170568392, -475.62350918595877, 4928.106680174293]","[6.673314409418804, 1.6107988792049677, -16.2385410929358]"
1511,"[4079.728866573246, 4138.32842546833, 11077.407363380076]","[-13.568579135119325, -13.725585126572673, -36.7086170152389]"
1512,"[11134.534182339778, 5708.456434408436, -11709.396638822976]","[-37.04940401671443, -18.966812869342416, 39.04366848832767]"
1513,"[11463.79423535435, 7446.974496980517, 24632.58931377223]","[-38.15435648256265, -24.757040809915672, -81.92130998216234]"
1514,"[11459.05181394335, 951.5324072601657, -1959.7355445717503]","[-38.156915573820285, -3.1866060663701323, 6.560273551620707]"
1515,"[7606.611223268652, -449.36844799547555, 15468.493875850696]","[-25.35574666112343, 1.4619041247711277, -51.501492521026435]"
1516,"[3436.978444436092, -2107.5752361582004, -4758.912358197081]","[-11.466280923776436, 6.980818620533275, 15.859232567428895]"
1517,"[-2876.8012297195137, 3638.245967129594, 2598.4970980076487]","[9.561990043409399, -12.135195237898719, -8.639925231966117]"
1518,"[1779.969981291661, 14586.489596949596, 985.8724044026569]","[-5.962624841557416, -48.549570355304525, -3.275857628862891]"
1519,"[3962.6321552131326, 10865.000691795083, 11018.398804559753]","[-13.24377573081012, -36.166197192925566, -36.65471430633943]"
1520,"[10879.23753038145, 8523.329719272524, 17688.561162946884]","[-36.26644309176445, -28.398365720652738, -58.877514230252196]"
1521,"[6184.703328754915, 7123.4230547055695, 3241.5236106864995]","[-20.64278419883498, -23.76348604126521, -10.793909667158921]"
1522,"[-1812.6068473761104, 6372.354715398228, 929.0848964998657]","[5.976607995074588, -21.27065915021832, -3.091857641211222]"
1523,"[-8666.938351568131, 4297.883205347852, 2476.1213160325856]","[28.819709761776735, -14.365672100498879, -8.227865670843446]"
1524,"[-14762.228550586688, 15231.118766876849, 24886.33391182639]","[49.138622380258404, -50.7710025759802, -82.81098755425589]"
1525,"[-17106.69126071653, 4284.765069486693, 20402.817445948003]","[57.03942128736795, -14.314661054853424, -67.91883046851272]"
1526,"[30459.64031122516, 14261.64370525701, 25917.454202173736]","[-101.63998399681746, -47.55169510174021, -86.31702755919726]"
1527,"[25686.32402482003, 6014.424305849116, 26567.917853868414]","[-85.69721567500928, -20.096206397783277, -88.52041329083241]"
1528,"[24939.992127733127, 3638.4830678550793, 2147.11541855779]","[-83.2096744442914, -12.171524973867593, -7.124258981376499]"
1529,"[20792.13120438338, 3613.114457372883, 14174.800982158022]","[-69.3748340228688, -12.058893441103814, -47.19895535293108]"
1530,"[23826.959935682367, 27716.63886453812, 9627.988299081424]","[-79.4240940816036, -92.34838735288218, -32.042506860212455]"
1531,"[-18306.96307031621, -16719.670657376664, -3442.161848346316]","[61.09598633975896, 55.77083765236884, 11.505554592540976]"
1532,"[18368.501463471803, -2395.054292492172, -1782.3065369934775]","[-61.2069839634849, 8.019447504869087, 5.964831841506719]"
1533,"[2.08890681903557, 8472.358506155768, 8183.552804233671]","[0.005080669204681582, -28.16374063629063, -27.201731559046042]"
1534,"[1149.6699740469396, 15667.449734738819, 2274.4533910644554]","[-3.8109768067965772, -52.075483560584686, -7.533301902598716]"
1535,"[29914.45687954319, 10857.830367327624, -10514.47932516288]","[-99.47280427256689, -36.04451550502734, 34.963309367437425]"
1536,"[30494.341103528284, 39912.70183050112, -18389.5501140328]","[-101.3815297702968, -132.80698527572676, 61.10469255119347]"
1537,"[15698.57677946008, -3058.1909823228643, -21124.02731621938]","[-52.20567443942683, 10.283821642480047, 70.19377174995849]"
1538,"[13903.973252101006, 6541.412411931238, -18216.344675598324]","[-46.23586955995873, -21.639231706088168, 60.55727747707289]"
1539,"[13629.091841480486, -7238.207077591677, -10444.377211368657]","[-45.327009010988604, 24.1793336337685, 34.73552712716538]"
1540,"[20273.443199704194, 4167.582377627114, 267.99965216089447]","[-67.47135701249763, -13.756545332400226, -0.8435785487650258]"
1541,"[1098.0920088948178, -7650.301394304911, -1505.1549493799666]","[-3.618671374641008, 25.488516225378422, 5.0231469863276486]"
1542,"[-2425.9517761043194, 20073.094566788193, -1553.700656478129]","[8.100238787591636, -66.64001611868864, 5.176068039184784]"
1543,"[2063.085363125657, 22518.191270425494, -1626.6812510782518]","[-6.8598950693249074, -74.85940660061482, 5.416470724245239]"
1544,"[-8921.251849567709, 13526.785709532616, -3276.6688290478946]","[29.683650875274008, -44.977538388525176, 10.888652771732838]"
1545,"[-8409.504889269383, 5733.627897749935, -6880.471648878729]","[27.993213164576343, -19.060223026625614, 22.85018389639511]"
1546,"[-7637.37923870041, 12925.805736910726, -2786.423157001987]","[25.409238054751814, -42.98398831915088, 9.263508614903099]"
1547,"[-6924.7304345609255, 1667.387919947102, 17843.35140844447]","[23.05548246373062, -5.54323702076065, -59.24406132902542]"
1548,"[-1111.2183887335248, -2919.353276313688, -1807.114288551845]","[3.7289145817560456, 9.726588252522335, 6.0573585125348695]"
1549,"[904.4975493674772, -2453.5397167910946, 734.0594585661299]","[-3.011454023032167, 8.2500934692952, -2.440060587277257]"
1550,"[nan, nan, nan]","[nan, nan, nan]"
1551,"[13546.177494874848, 18345.96105014997, 9387.49083847301]","[-45.08487850507786, -61.068549301208506, -31.230802609310114]"
1552,"[39827.3614396947, 14389.258208184609, 6464.104370442486]","[-132.47823603901526, -47.86857587086921, -21.539088465203047]"
1553,"[17647.71535947178, 8552.767320737677, 6483.853862607928]","[-58.74561380148003, -28.49927746024249, -21.635233298924874]"
1554,"[nan, nan, nan]","[nan, nan, nan]"
1555,"[nan, nan, nan]","[nan, nan, nan]"
1556,"[nan, nan, nan]","[nan, nan, nan]"
1557,"[nan, nan, nan]","[nan, nan, nan]"
1558,"[nan, nan, nan]","[nan, nan, nan]"
1559,"[nan, nan, nan]","[nan, nan, nan]"
1560,"[12020.142431326422, 5774.766031646811, -202.0431132570621]","[-40.017314115943826, -19.247068755182095, 0.6653005729412762]"
1561,"[15711.403011639613, 6717.003726593271, 1437.5729200950102]","[-52.32907608932341, -22.38222518129842, -4.787666477568835]"
1562,"[17892.530358690936, 26331.989654755223, 2236.520868136245]","[-59.628781999208776, -87.76619379269675, -7.441550145688079]"
1563,"[1442.3793481197422, 15704.563662211727, 7739.660728126835]","[-4.80605786718994, -52.384594043308454, -25.807568473704286]"
1564,"[3317.378192869104, 12484.073178894601, 9867.42081322026]","[-11.062094897734173, -41.739311384786895, -32.985780452502866]"
1565,"[-1477.4940589042901, 18101.920234741385, 8992.926129596077]","[4.946934353421048, -60.58332463359954, -30.071488596920982]"
1566,"[-451.88515268617346, 9245.654406959467, 7217.273111568159]","[1.5211103480335977, -30.977494245135993, -24.10434319142162]"
1567,"[-6088.991388006413, 16002.755328269595, 9882.954971649006]","[20.390980358025214, -53.65489449234617, -33.091823956164106]"
1568,"[-7803.713035221449, 4235.785974964339, 4311.61801423375]","[26.181059878491638, -14.22502589544774, -14.408640395500406]"
1569,"[-7383.210128101353, -2905.7742846756523, 3748.576389681252]","[24.783443155479286, 9.710846316690132, -12.514007164602832]"
1570,"[-1461.920232336608, 2265.552045521382, -2767.818892085325]","[4.96852442407523, -7.594189761244205, 9.324007780272376]"
1571,"[-983.7867878254633, 1117.2515088725863, 1339.2651675168722]","[3.381768390841476, -3.7397353917159113, -4.460351252909306]"
1572,"[-1483.1545189732342, 3059.4059196549156, 3893.208698439468]","[5.0667542108387, -10.265429007382085, -13.053493677872021]"
1573,"[-253.9497907700703, -6826.033988649853, 1081.002299214927]","[0.9427222231238698, 22.965911069368218, -3.608528815639139]"
1574,"[-2806.5817402768776, -3026.368415255483, 6151.6687310457155]","[9.477609281788709, 10.176638033992555, -20.678426875463913]"
1575,"[343.77643826191013, -1859.7733812269057, 1173.3317249430197]","[-1.1048470376899409, 6.2684355692801494, -3.931422646877996]"
1576,"[1416.4144764242014, 240.47268446331057, 2467.6661787343387]","[-4.709409022461905, -0.801323790888238, -8.303720092006463]"
1577,"[1873.4844874858695, 806.5487320734381, 310.0055382175284]","[-6.253523741179132, -2.7110869022721182, -1.0281116734494873]"
1578,"[3549.558382451192, 182.19166915286678, 1045.056283736442]","[-11.842100163205403, -0.5991484841746211, -3.488641952218105]"
1579,"[nan, nan, nan]","[nan, nan, nan]"
1580,"[nan, nan, nan]","[nan, nan, nan]"
1581,"[nan, nan, nan]","[nan, nan, nan]"
1582,"[nan, nan, nan]","[nan, nan, nan]"
1583,"[nan, nan, nan]","[nan, nan, nan]"
1584,"[nan, nan, nan]","[nan, nan, nan]"
1585,"[nan, nan, nan]","[nan, nan, nan]"
1586,"[nan, nan, nan]","[nan, nan, nan]"
1587,"[nan, nan, nan]","[nan, nan, nan]"
1588,"[nan, nan, nan]","[nan, nan, nan]"
1589,"[nan, nan, nan]","[nan, nan, nan]"
1590,"[nan, nan, nan]","[nan, nan, nan]"
1591,"[nan, nan, nan]","[nan, nan, nan]"
1592,"[nan, nan, nan]","[nan, nan, nan]"
1593,"[nan, nan, nan]","[nan, nan, nan]"
1594,"[nan, nan, nan]","[nan, nan, nan]"
1595,"[nan, nan, nan]","[nan, nan, nan]"
1596,"[nan, nan, nan]","[nan, nan, nan]"
1597,"[nan, nan, nan]","[nan, nan, nan]"
1598,"[nan, nan, nan]","[nan, nan, nan]"
1599,"[nan, nan, nan]","[nan, nan, nan]"
1600,"[nan, nan, nan]","[nan, nan, nan]"
1601,"[nan, nan, nan]","[nan, nan, nan]"
1602,"[nan, nan, nan]","[nan, nan, nan]"
1603,"[3311.8570189351135, -456.3681875291572, -4835.452102502563]","[-11.089101044038411, 1.510896534413001, 16.163212003634573]"
1604,"[2950.4762140782004, 2355.4714387827216, -7286.7161926194085]","[-9.878138575813754, -7.899876357292814, 24.37197025855421]"
1605,"[3081.4546732886206, 1678.981578579214, -6439.940353264459]","[-10.315581645758165, -5.6331265287944206, 21.540046870980216]"
1606,"[4954.987914881321, 1920.476139408256, -6667.112560502371]","[-16.58070782031746, -6.442867035318146, 22.274208325513165]"
1607,"[3584.176335342745, 3578.5901621762714, -6229.418737982037]","[-11.981078449627137, -11.981153144899123, 20.813547562939263]"
1608,"[3614.5681724484, 386.77728161657865, -7689.770274467848]","[-12.087824480487814, -1.308620000278309, 25.65255501698676]"
1609,"[1754.439233100702, -1401.2311847926014, -6067.025008395398]","[-5.866369780945819, 4.664676561934671, 20.247403326074124]"
1610,"[3217.00962389621, -245.37559210080877, -8609.837800523004]","[-10.740344687544864, 0.8103351237783121, 28.6310125445552]"
1611,"[8915.767956422203, 4152.548149595581, -5808.833772085461]","[-29.66455911316405, -13.801382212326844, 19.312338494075536]"
1612,"[8761.207327585205, -14631.302342324701, -6130.256061421968]","[-29.087975569877763, 48.52963897628043, 20.329314466704673]"
1613,"[3424.921751255608, -8866.861760162425, -3171.5498748141335]","[-11.384891476097186, 29.35931127735791, 10.521641674929795]"
1614,"[nan, nan, nan]","[nan, nan, nan]"
1615,"[nan, nan, nan]","[nan, nan, nan]"
1616,"[nan, nan, nan]","[nan, nan, nan]"
1617,"[7167.200766895237, 20073.299243628895, 851.1373269960644]","[-23.881255016795304, -66.81133376613211, -2.82009510470983]"
1618,"[6251.039127701491, 16617.974031787395, 2952.561455124271]","[-20.814148049175664, -55.288703890492, -9.792833935004966]"
1619,"[-1656.1535993330328, 11875.367778372969, 4268.803947360859]","[5.492816234496378, -39.452750140775436, -14.15548821215713]"
1620,"[1874.4131358603138, 9419.305408183947, 3956.106612564023]","[-6.246063050382501, -31.27443157251254, -13.134196060602868]"
1621,"[15552.234330799598, 2833.225384161431, 6051.424879573131]","[-51.62705534328157, -9.390855048416418, -20.075571471344997]"
1622,"[3018.267890482656, 2397.087501684184, 5552.7105637528]","[-10.016049075493177, -7.940943184537818, -18.390590108433116]"
1623,"[-7308.393029789388, 2180.2226007645136, 5344.581065981393]","[24.273301526111567, -7.228340587738629, -17.6895932286921]"
1624,"[nan, nan, nan]","[nan, nan, nan]"
1625,"[nan, nan, nan]","[nan, nan, nan]"
1626,"[nan, nan, nan]","[nan, nan, nan]"
1627,"[nan, nan, nan]","[nan, nan, nan]"
1628,"[-8149.540815437582, -59.0389239592207, -1808.9989089056958]","[27.322940833469502, 0.17561897911298469, 5.997058615814484]"
1629,"[-8099.953540183851, -1007.7303285317277, -1529.5153977458353]","[27.018601795691055, 3.3429080015019483, 5.039486452226176]"
1630,"[-7717.354093626695, -1945.55912992868, -3849.261712590977]","[25.667078559011248, 6.457977164685662, 12.737308352173281]"
1631,"[-3325.0804922653706, -4630.906256708388, -3966.203383275143]","[11.045963053025956, 15.402780403009588, 13.121340065320904]"
1632,"[2319.116653160969, -5822.530645677158, -9461.522989562758]","[-7.7261303384328635, 19.327796357404498, 31.333137382369255]"
1633,"[4028.7340405407917, -1723.3074614990514, -7688.053588276094]","[-13.477976900751834, 5.71864279802427, 25.59123109918821]"
1634,"[nan, nan, nan]","[nan, nan, nan]"
1635,"[22652.32020564836, -24769.7916064467, -1461.564826025819]","[-75.27287709819247, 82.30781512339352, 4.791155376947001]"
1636,"[19084.395754272693, 6063.321075395296, 2911.675386099036]","[-63.370888851543626, -20.188341382905193, -9.741209709408723]"
1637,"[22830.566151721043, 17943.41670414928, 5768.6469178228335]","[-75.77175716204599, -59.65841719194483, -19.22307529975524]"
1638,"[26978.380730432204, 9591.330835937177, 9768.928214306234]","[-89.44684142388735, -31.876781094689374, -32.50022999463591]"
1639,"[13278.38560667808, 9950.66303214736, 6372.551269924106]","[-43.99123341953967, -33.067643004926374, -21.208015227448954]"
1640,"[23677.048384200527, 8456.550228753431, 6721.429773202288]","[-78.48277809953272, -28.09542813356545, -22.34844632601627]"
1641,"[32787.732444864494, 837.6719570926724, 7210.322009459538]","[-108.66217283667564, -2.7585505859364083, -23.950270131707022]"
1642,"[36221.01902432995, 2260.7087163616466, 13702.973029765997]","[-120.06221253331339, -7.462663278484955, -45.496517216969906]"
1643,"[42464.70132783194, -1647.3586226867674, 8231.196743151286]","[-140.7239227932707, 5.5519256277653515, -27.308196235352312]"
1644,"[11558.871614292393, 2748.9121188648805, 15281.546793108175]","[-38.30022568120436, -9.052407396792434, -50.71405931492109]"
1645,"[-8930.48254960485, -5165.808348200419, -2646.2282930781016]","[29.645247650884908, 17.241489498901068, 8.862738875390566]"
1646,"[-11141.215430302165, 6207.29368415802, -9902.44160838024]","[36.978499257991196, -20.5132199275212, 32.9770337092728]"
1647,"[-6240.459021178279, 39563.57713510697, -6157.976720266314]","[20.71965201790866, -131.34531607858293, 20.54575373586712]"
1648,"[384.62819605887574, 22791.999794050385, -5467.397662122044]","[-1.2659824328314406, -75.61693646590948, 18.233624481494136]"
1649,"[-1260.5022653657068, 24996.752364317857, -2854.251710523709]","[4.187658310084891, -83.01159064142584, 9.543702761122157]"
1650,"[5084.293418080624, 18870.02198333776, 4655.316618742203]","[-16.880827395840807, -62.655350732777684, -15.43045494044731]"
1651,"[3928.008005050625, 14174.417122502691, 12829.555809914284]","[-13.050198585282551, -47.03880125066983, -42.59940388600526]"
1652,"[4139.254513719302, 7747.95590817638, 7396.293568337759]","[-13.757226208095807, -25.705338519800186, -24.537780827093094]"
1653,"[8026.616159977749, 9065.119458006366, 10431.096113617808]","[-26.697910906146184, -30.12091556718094, -34.657275262743]"
1654,"[8905.677045725555, 8159.6964796239345, 17504.314235390644]","[-29.643895434220543, -27.12590589974959, -58.24590856003813]"
1655,"[6152.979839469647, 2171.4659818384553, 16407.976779796227]","[-20.502510820326368, -7.193453636701721, -54.592723977882976]"
1656,"[6006.885400093965, -1967.212863521097, 22894.81977987782]","[-20.033167263711395, 6.575255044483797, -76.23775017199341]"
1657,"[4354.688141660358, 272.8909533268938, 20228.434815058496]","[-14.539506070849614, -0.8946756212367359, -67.42433750611458]"
1658,"[1672.4507532536447, 1829.422962360662, 26435.521758399806]","[-5.599085010684339, -6.102585680664496, -88.1881622530807]"
1659,"[4066.4293605408525, 2444.5178923513145, 18336.62179635096]","[-13.593591014645774, -8.16545529777853, -61.15536813855129]"
1660,"[6248.188700853938, 5225.377134604358, -22249.685726670526]","[-20.877373455441465, -17.43719236829579, 74.23181885960952]"
1661,"[6555.410466390092, 6499.931151780564, 26328.447256224066]","[-21.88936226444383, -21.69687339627716, -87.80456460471339]"
1662,"[2830.7033836316805, 1101.6321429584748, -21032.75066884548]","[-9.484001472751007, -3.705782044714554, 70.09425712754555]"
1663,"[-3861.9332579929405, 8484.674983164476, -10433.980125297485]","[12.859421337438976, -28.31101401355775, 34.789073886510316]"
1664,"[-886.6565130785356, 6371.98641189986, -6284.112264537439]","[2.9108660769856107, -21.262282091982957, 20.95378263405844]"
1665,"[6635.232045715881, 10699.45416795138, -723.2594990119325]","[-22.198824759199674, -35.71349021535541, 2.409164031169207]"
1666,"[5010.657780153478, 7014.6744647244905, -15606.095858609096]","[-16.78668885996146, -23.445213068657758, 52.05534877425289]"
1667,"[9717.15970956603, 5429.373496582874, 34647.97308071434]","[-32.49059976720362, -18.15016306455272, -115.52532002009345]"
1668,"[-6010.875621767328, 3705.717936060981, 22612.558348303413]","[20.0027655411301, -12.42042758032208, -75.42285026158346]"
1669,"[-18918.35754460513, 1394.9329013917763, 15699.008744811157]","[63.13710228661224, -4.712529507023109, -52.40760254101502]"
1670,"[32252.018095618485, 12115.456203151582, 12662.501110960406]","[-107.8082653226444, -40.509276726971095, -42.27203963927122]"
1671,"[13981.030771378875, -429.9640754923202, 5567.68905367311]","[-46.76264987259475, 1.3836818336182277, -18.609965320164243]"
1672,"[21389.02831726055, 17499.763104344252, 16860.439032610164]","[-71.5150555703215, -58.48096917653934, -56.32678961689015]"
1673,"[13481.161105735582, 15386.947026111682, 7877.37258166279]","[-45.12345346277521, -51.436751870341254, -26.312883024829393]"
1674,"[12002.26071412382, 23189.970476486917, -9356.712140306412]","[-40.18677822590705, -77.5382573029151, 31.271408299159383]"
1675,"[15209.930606840759, -14137.025449347133, 2717.126651557903]","[-50.90173654607566, 47.2506674379803, -9.053025496337133]"
1676,"[8313.720237960795, -21178.41461545788, 2601.668767343874]","[-27.806148881933964, 70.72471103260862, -8.66037048975513]"
1677,"[9033.38727857277, -5602.219662527592, 1477.0791440036617]","[-30.15622916092036, 18.73829488574283, -4.90899036185362]"
1678,"[10887.922023257997, -24813.549306764802, -1172.2812392794085]","[-36.31511840592471, 82.86277520835, 3.923223428124369]"
1679,"[17162.88281697035, -26469.802604074088, 5702.29946644848]","[-57.196710646295095, 88.26582997603019, -18.96435134831241]"
1680,"[23320.40808487577, 4341.941981263609, -7938.3078739774555]","[-77.6338918363564, -14.392073793551795, 26.444945835901983]"
1681,"[10786.308761966473, -5151.2870757872115, -13097.844001917354]","[-35.88384194812145, 17.259806290426436, 43.58311120428419]"
1682,"[15034.788384325417, -883.3547464949613, -26622.31013361489]","[-50.01742049662829, 3.0345413156155767, 88.54356336481513]"
1683,"[13281.511017155359, 9066.15670308974, -15527.508210701853]","[-44.15278141775455, -30.050350989216007, 51.6616471172291]"
1684,"[-18322.017906445944, 9018.46736355017, -14201.656866030324]","[60.95265090011354, -29.871325913238792, 47.18577343537641]"
1685,"[8626.703512336897, -40077.07389544272, -2971.7713767611]","[-28.619797439704758, 133.1720027537669, 9.893352638194328]"
1686,"[-2652.297541922441, 3061.566433759775, -8215.937943999346]","[8.847387046481598, -10.080720591298185, 27.248306323618785]"
1687,"[1955.686738539663, 15616.982861469614, -4625.7809948315335]","[-6.468821501396385, -51.73003418674422, 15.35195898954294]"
1688,"[-2725.8214441692185, -4104.803022332102, -1866.0562693767426]","[9.047628247294387, 13.628475097456548, 6.2132518675684345]"
1689,"[-419.07837261974794, 1842.5860501940635, -1589.8943691745785]","[1.4072430417089707, -6.1255428940953545, 5.2961652857178]"
1690,"[391.0829421811975, 3438.0762211794354, -1916.9892089936097]","[-1.2929282424911896, -11.469439994245889, 6.391890361426312]"
1691,"[-3338.6145719184237, -1874.1112545977603, -4299.707890108718]","[11.071245391396541, 6.216008803266215, 14.260076256969867]"
1692,"[616.4179901200313, 410.74293280364566, -2133.4308167067684]","[-2.0345724948840926, -1.366326414132234, 7.099534863443743]"
1693,"[nan, nan, nan]","[nan, nan, nan]"
1694,"[nan, nan, nan]","[nan, nan, nan]"
1695,"[13078.98133313687, 4566.267407633481, 2762.588764623498]","[-43.51978580946629, -15.192952294568451, -9.190091820486945]"
1696,"[19631.501775087, 7248.949260609646, 3735.4691603856527]","[-65.34348808545477, -24.12845466540746, -12.450648424397537]"
1697,"[11780.039195300644, 1267.0237379858731, 590.9641425240252]","[-39.252319917235866, -4.219140239988791, -1.9833742547491657]"
1698,"[1858.1633703093073, 2732.9446807216095, -1102.6227220238068]","[-6.200926762437375, -9.120659697620194, 3.666592465844524]"
1699,"[-468.16644053640096, -3707.2878857522887, -1511.2488901898823]","[1.5722103871764121, 12.413220471406012, 5.053996073985929]"
1700,"[3547.0203558849666, 2846.504681848557, -709.7657696533753]","[-11.845131284819296, -9.501950207592925, 2.333941642568347]"
1701,"[3662.683535665948, 3329.8388079101787, 673.5312747441725]","[-12.203324094381749, -11.100793442716853, -2.286574372265218]"
1702,"[1572.4178302961398, -3150.172962559712, -1325.1404258908728]","[-5.231056072515922, 10.503088041891525, 4.392828657712406]"
1703,"[13134.963297891387, -4953.543517325232, 1176.6346614068225]","[-43.72340746086511, 16.490859339396696, -3.950660146796965]"
1704,"[12264.275469300115, 1398.5959424303453, 3195.3616299801897]","[-40.8202823570256, -4.6689561320182635, -10.669446863668417]"
1705,"[13351.2430404464, 3562.008076914509, 3369.948999355669]","[-44.45998245746998, -11.879637016035415, -11.25799330802435]"
1706,"[8151.192745226534, 4525.485100982084, 219.9073743411599]","[-27.154980863524415, -15.098404837935753, -0.7392894480787976]"
1707,"[3264.1531714785997, 6071.011905938487, 5212.538727379911]","[-10.873665157556674, -20.275587772619534, -17.414284688226868]"
1708,"[1224.1929257373795, 5085.426773977234, -796.128373230379]","[-4.079507510962292, -17.00796628971193, 2.67890795239202]"
1709,"[-349.0518463641346, 4210.515133144822, 6233.905998082336]","[1.1814269565930207, -14.099534444903485, -20.859510771059515]"
